2022-01-04 17:43:42.291 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC002_CDM_RetrieveB2CClient_clientId_isImageReq_N_Success_GET.json' contain 1 features
2022-01-04 17:43:42.291 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC003_CDM_RetrieveB2CClient_clientId_isImageReq_Y_GEC_Success_GET.json' contain 1 features
2022-01-04 17:43:42.291 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC004_CDM_RetrieveB2CClient_clientId_isImageReq_N_GEC_Success_GET.json' contain 1 features
2022-01-04 17:43:42.291 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC005_CDM_RetrieveB2CClient_seokey_isImageReq_Y_Success_GET.json' contain 1 features
2022-01-04 17:43:42.291 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC006_CDM_RetrieveB2CClient_seokey_isImageReq_N_Success_GET.json' contain 1 features
2022-01-04 17:43:42.306 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC007_CDM_RetrieveB2CClient_seokey_isImageReq_Y_GEC_Success_GET.json' contain 1 features
2022-01-04 17:43:42.306 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC008_CDM_RetrieveB2CClient_seokey_isImageReq_N_GEC_Success_GET.json' contain 1 features
2022-01-04 17:43:42.306 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC009_CDM_RetrieveB2CClient_Both_Error412_GET.json' contain 1 features
2022-01-04 17:43:42.369 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC010_CDM_RetrieveB2CClient_All_Success_GET.json' contain 1 features
2022-01-04 17:43:42.369 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC011_CDM_RetrieveB2CClient_clientId_isRetrieveAllRef_N_Success_GET.json' contain 1 features
